,superficie,time_ctrl,PRECIPITACION,time_ext,SOL,personal,RACHA,lng,lat,Año,TMAX,medios,PRES_RANGE
9360,2.5,2.0,0,2.0,7.5,8,11.1,-7.936284,42.646141,2007,17.8,3,2.29999999999995
9361,3.8,1.42,0,1.42,8.1,5,6.7,-8.349863,42.661069,2007,21.4,0,3.5
9362,3.0,1.09,0,1.09,8.0,26,6.4,-7.931744,42.652673,2007,21.7,4,4.79999999999995
9363,1.5,0.54,0,0.54,5.6,9,7.5,-8.691051,42.00613,2007,20.5,1,2.29999999999995
9364,5.0,3.39,0,3.39,3.1,12,5.8,-7.936442,42.603195,2007,17.6,3,2.5
9365,6.71,3.41,0,3.41,7.8,21,7.2,-8.112494,42.588746,2007,17.0,6,2.09999999999991
9366,1.0,2.03,0,2.03,7.3,6,11.7,-8.726025,42.490135,2007,17.0,2,1.5
9367,2.4,3.12,0,3.12,7.3,12,11.7,-8.112494,42.588746,2007,17.0,5,1.5
9368,9.0,2.4,0,2.4,7.5,17,11.7,-8.434782,42.471435,2007,17.6,3,3.80000000000007
9369,5.0,3.1,0,3.1,7.7,11,5.8,-8.396763,42.487019,2007,18.2,1,4.79999999999995
9370,9.5,3.3,0,3.3,7.7,26,5.8,-8.332346,42.681158,2007,18.2,5,4.79999999999995
9371,9.6,2.08,1,2.08,0.0,18,10.8,-7.905323,42.635061,2007,12.3,2,7.69999999999993
9372,1.8,3.54,1,3.54,0.0,9,10.8,-8.362445,42.648919,2007,12.3,0,7.69999999999993
9373,2.4,4.09,1,4.09,0.0,12,10.8,-8.355106,42.646068,2007,12.3,0,7.69999999999993
9374,2.5,4.05,1,4.05,0.0,9,10.8,-8.288215,42.509425,2007,12.3,1,7.69999999999993
9375,5.16,2.01,0,2.01,7.4,3,5.3,-7.95357166,42.97150977,2008,16.6,2,2.20000000000005
9376,8.23,2.0,0,2.0,9.7,4,6.7,-8.15841317,43.20676675,2008,18.6,1,1.39999999999998
9377,1.0,1.03,0,1.03,9.7,6,6.7,-7.95357166,42.97150977,2008,18.6,0,1.39999999999998
9378,1.0,1.1,0,1.1,9.6,14,5.0,-8.78526278,42.68609057,2008,19.0,1,3.0
9379,1.47,1.5,0,1.5,9.5,5,6.7,-8.06826985,43.28786822,2008,18.0,1,2.10000000000002
9380,2.5,1.05,0,1.05,9.7,6,6.9,-8.92467149,43.09284059,2008,17.9,0,2.5
9381,5.0,1.5,0,1.5,9.7,9,6.9,-8.65309907,43.02137647,2008,17.9,3,2.5
9382,1.11,2.5,0,2.5,9.7,2,6.9,-8.01193287,43.22472809,2008,17.9,1,2.5
9383,3.0,4.1,0,4.1,9.7,8,6.9,-8.2936935,43.21092271,2008,17.9,2,2.5
9384,4.0,3.35,0,3.35,9.7,11,6.9,-8.92467149,43.09284059,2008,17.9,2,2.5
9385,4.3,1.06,0,1.06,9.7,12,6.9,-8.92467149,43.09284059,2008,17.9,3,2.5
9386,1.1,1.45,0,1.45,8.5,5,6.9,-8.23273723,43.10102448,2008,18.6,0,3.39999999999998
9387,7.3,2.26,0,2.26,9.0,12,5.8,-8.51578546,42.91250954,2008,17.0,5,3.59999999999991
9388,5.08,1.18,0,1.18,4.8,5,10.3,-9.19138371,43.05985529,2008,18.8,1,4.80000000000007
9389,6.11,3.44,0,3.44,4.8,16,10.3,-8.2936935,43.21092271,2008,18.8,3,4.80000000000007
9390,1.1,2.44,1,2.44,5.7,9,9.7,-8.26937237,43.51200697,2008,22.4,1,7.39999999999998
9391,7.6,1.5,0,1.5,7.9,22,17.2,-8.03631333,42.93539033,2008,12.6,2,3.39999999999998
9392,2.8,0.49,1,0.49,5.4,6,6.9,-8.04428755,43.13696756,2008,14.0,1,3.10000000000002
9393,5.93,1.57,1,1.57,5.4,9,6.9,-8.80533643,43.04739744,2008,14.0,2,3.10000000000002
9394,5.4,2.08,1,2.08,5.4,8,6.9,-8.04428755,43.13696756,2008,14.0,2,3.10000000000002
9395,8.0,2.54,0,2.54,4.7,8,17.5,-8.80533643,43.04739744,2008,13.2,2,5.30000000000007
9396,2.5,1.2,0,1.2,12.3,8,8.3,-8.65309907,43.02137647,2008,22.8,2,4.90000000000009
9397,1.0,1.42,0,1.42,12.3,9,6.1,-8.55967206,43.09033296,2008,22.7,1,6.79999999999995
9398,1.5,1.29,0,1.29,12.3,6,14.7,-8.39804642,43.09458408,2008,17.0,0,3.29999999999995
9399,1.85,1.55,0,1.55,12.3,4,14.7,-8.80533643,43.04739744,2008,17.0,1,3.29999999999995
9400,3.5,1.54,0,1.54,12.3,9,14.7,-8.80533643,43.04739744,2008,17.0,2,3.29999999999995
9401,3.8,1.37,0,1.37,12.4,4,11.7,-8.09820998,43.07398416,2008,15.2,1,2.90000000000009
9402,4.6,1.44,0,1.44,11.9,21,6.1,-8.66774385,43.21428353,2008,25.2,4,5.29999999999995
9403,2.89,1.09,0,1.09,9.5,9,8.1,-8.66774385,43.21428353,2008,22.5,2,2.10000000000002
9404,1.5,1.12,1,1.12,0.2,14,15.8,-8.18123089,42.92908588,2008,24.4,1,2.39999999999998
9405,2.92,3.18,0,3.18,11.9,16,8.1,-8.64551917,42.89338243,2008,20.3,2,1.20000000000005
9406,8.5,1.09,1,1.09,13.6,19,14.7,-8.06880964,42.87012342,2008,18.8,3,1.5
9407,1.1,0.52,1,0.52,10.9,6,15.8,-9.01106468,42.57792552,2008,19.8,1,2.09999999999991
9408,1.6,2.11,1,2.11,10.9,7,15.8,-8.89488666,43.19637477,2008,19.8,1,2.09999999999991
9409,3.0,1.39,0,1.39,7.9,33,12.8,-8.51578546,42.91250954,2008,19.9,5,2.39999999999998
9410,1.5,1.3,1,1.3,11.5,21,6.9,-8.72398441,42.79009164,2008,20.4,3,5.69999999999993
9411,3.5,2.29,0,2.29,12.3,24,14.4,-7.99773371,43.34958658,2008,20.7,4,1.80000000000007
9412,2.0,1.49,0,1.49,14.7,2,14.7,-8.12142248,43.60499107,2008,21.4,0,4.19999999999993
9413,5.0,3.1,0,3.1,14.0,24,15.0,-9.19138371,43.05985529,2008,21.0,2,2.30000000000007
9414,2.5,2.32,0,2.32,14.0,4,15.0,-8.12142248,43.60499107,2008,21.0,3,2.30000000000007
9415,3.3,0.36,0,0.36,0.8,6,12.5,-8.51578546,42.91250954,2008,20.4,0,3.70000000000005
9416,1.0,1.24,0,1.24,13.0,24,14.4,-8.88741665,42.68095771,2008,25.0,3,1.29999999999995
9417,1.2,1.49,0,1.49,13.0,25,14.4,-8.26937237,43.51200697,2008,25.0,3,1.29999999999995
9418,1.5,1.11,0,1.11,13.0,9,14.4,-7.9966117,43.0579508,2008,25.0,2,1.29999999999995
9419,1.6,1.2,0,1.2,6.0,18,13.6,-8.80533643,43.04739744,2008,26.2,2,1.39999999999998
9420,1.4,2.13,0,2.13,10.7,31,6.9,-8.18123089,42.92908588,2008,23.6,4,2.5
9421,1.9,1.27,0,1.27,11.9,11,12.8,-9.01106468,42.57792552,2008,21.6,1,1.89999999999998
9422,1.7,3.02,0,3.02,12.1,29,10.8,-8.3109461,42.85911763,2008,29.6,3,4.10000000000002
9423,3.1,3.46,0,3.46,12.1,28,10.8,-8.16593582,43.54086656,2008,29.6,6,4.10000000000002
9424,3.84,2.28,0,2.28,12.1,29,10.8,-8.51578546,42.91250954,2008,29.6,3,4.10000000000002
9425,4.9,2.22,1,2.22,8.3,26,7.8,-8.26937237,43.51200697,2008,26.8,6,2.39999999999998
9426,1.8,2.19,1,2.19,8.3,17,7.8,-7.82754164,43.65292099,2008,26.8,4,2.39999999999998
9427,2.49,1.59,0,1.59,11.3,23,11.4,-8.48244741,43.16905877,2008,22.6,2,1.89999999999998
9428,3.6,3.23,0,3.23,9.2,24,7.8,-8.39804642,43.09458408,2008,25.6,4,6.30000000000007
9429,4.0,1.37,0,1.37,10.7,14,14.2,-8.26937237,43.51200697,2008,21.6,5,3.0
9430,1.8,1.11,0,1.11,11.3,12,12.5,-8.81331153,43.29922421,2008,23.3,3,2.39999999999998
9431,7.57,1.37,0,1.37,11.1,15,8.1,-9.19138371,43.05985529,2008,23.0,2,1.79999999999995
9432,2.9,2.19,0,2.19,10.1,13,11.9,-8.92063059,42.85306341,2008,18.0,2,1.10000000000002
9433,2.2,1.43,0,1.43,8.1,27,7.8,-8.39804642,43.09458408,2008,17.6,2,8.40000000000009
9434,2.2,1.45,1,1.45,4.4,23,15.8,-8.89488666,43.19637477,2008,20.8,4,3.29999999999995
9435,2.5,2.09,0,2.09,9.8,16,3.9,-7.028071,42.865599,2008,19.2,1,2.20000000000005
9436,1.0,2.03,0,2.03,9.6,19,6.1,-7.2447,43.188047,2008,16.0,2,3.5
9437,1.5,2.22,0,2.22,9.6,23,5.8,-7.284443,43.29574,2008,15.6,5,2.89999999999998
9438,2.0,0.29,0,0.29,9.6,5,5.8,-7.844699,42.683564,2008,15.6,0,2.89999999999998
9439,3.0,2.19,0,2.19,8.4,11,3.6,-6.928561,42.763013,2008,17.3,0,3.60000000000002
9440,5.4,1.32,0,1.32,8.4,9,3.6,-7.827441,43.27145,2008,17.3,1,3.60000000000002
9441,1.1,1.18,0,1.18,9.3,26,6.4,-7.251164,42.869801,2008,17.6,2,2.20000000000005
9442,1.0,1.22,0,1.22,3.8,10,9.7,-7.88874,42.930771,2008,16.4,1,4.20000000000005
9443,2.5,3.16,0,3.16,1.7,19,10.3,-6.962239,42.803347,2008,16.7,0,4.89999999999998
9444,1.1,1.45,0,1.45,1.7,7,10.3,-7.700292,42.992847,2008,16.7,1,4.89999999999998
9445,2.0,2.02,1,2.02,0.3,5,7.2,-6.98859,42.778158,2008,15.9,0,2.20000000000005
9446,1.3,0.36,1,0.36,0.3,5,7.2,-7.581524,43.304907,2008,15.9,1,2.20000000000005
9447,1.2,0.35,0,0.35,6.6,1,6.4,-7.134967,42.687938,2008,19.0,1,2.90000000000009
9448,2.0,1.05,0,1.05,6.6,6,6.4,-7.445993,42.663421,2008,19.0,1,2.90000000000009
9449,9.0,2.4,1,2.4,5.0,8,6.7,-7.907546,42.938678,2008,19.6,1,7.40000000000009
9450,1.0,1.02,1,1.02,5.0,7,6.7,-7.545735,43.730713,2008,19.6,2,7.40000000000009
9451,2.7,1.2,1,1.2,5.0,9,6.7,-7.817393,42.853872,2008,19.6,1,7.40000000000009
9452,2.5,2.08,0,2.08,6.5,11,7.5,-6.96223,42.791343,2008,19.8,0,5.70000000000005
9453,1.26,1.53,1,1.53,2.4,10,10.3,-7.47623,42.676877,2008,12.5,2,7.5
9454,1.8,1.1,0,1.1,6.8,5,13.1,-7.888913,42.944343,2008,10.2,1,1.70000000000005
9455,1.36,1.3,1,1.3,0.0,4,9.7,-7.825774,42.545631,2008,10.1,1,7.30000000000007
9456,1.3,0.43,0,0.43,10.3,7,15.8,-7.759492,42.502723,2008,12.2,1,3.60000000000002
9457,1.64,0.35,0,0.35,5.9,11,9.7,-7.525488,42.407814,2008,18.2,1,1.80000000000007
9458,2.8,1.34,0,1.34,9.2,7,8.1,-7.650732,43.279749,2008,22.1,1,5.09999999999991
9459,1.5,1.28,0,1.28,12.2,11,6.4,-7.508495,43.321573,2008,24.2,1,6.5
9460,1.2,1.09,0,1.09,8.8,7,11.7,-7.633474,42.914167,2008,16.2,1,4.79999999999995
9461,1.26,0.45,0,0.45,8.8,8,11.7,-7.439708,42.648837,2008,16.2,1,4.79999999999995
9462,4.5,1.35,0,1.35,9.7,28,6.4,-7.045584,42.960675,2008,28.9,2,4.30000000000007
9463,3.0,1.34,0,1.34,11.2,30,6.1,-7.949445,42.855313,2008,25.7,4,3.80000000000007
9464,1.1,0.45,0,0.45,4.4,7,10.6,-7.703608,43.134288,2008,23.2,1,3.5
9465,2.0,2.03,0,2.03,13.0,21,13.6,-7.899197,42.886521,2008,24.6,2,1.69999999999993
9466,1.03,1.53,0,1.53,9.9,16,6.9,-7.385402,43.654792,2008,31.8,4,0.0
9467,2.05,2.07,1,2.07,5.7,16,6.7,-7.748198,42.921323,2008,27.0,2,4.29999999999995
9468,1.0,1.33,0,1.33,12.0,12,7.2,-7.365135,43.611492,2008,25.6,4,4.90000000000009
9469,1.5,1.15,0,1.15,8.2,26,11.7,-7.885665,42.595274,2008,26.6,2,1.10000000000002
9470,2.0,2.25,1,2.25,6.8,28,7.8,-7.670825,43.192325,2008,31.0,5,4.80000000000007
9471,1.5,1.34,0,1.34,11.8,4,5.3,-6.925689,42.801421,2008,26.5,1,2.20000000000005
9472,1.0,1.3,0,1.3,10.8,16,8.1,-7.725012,42.914989,2008,21.8,2,2.20000000000005
9473,2.04,2.16,0,2.16,5.9,13,12.2,-7.245229,42.776742,2008,19.9,2,2.60000000000002
9474,1.5,2.2,1,2.2,6.1,6,11.4,-7.614295,42.911136,2008,22.2,1,4.0
9475,1.0,1.24,1,1.24,6.1,6,11.4,-7.611046,42.928701,2008,22.2,1,4.0
9476,2.0,2.36,0,2.36,8.0,18,7.2,-7.258044,42.78054,2008,25.6,4,5.59999999999991
9477,4.5,2.4,0,2.4,8.0,15,7.2,-7.260249,42.768129,2008,25.6,2,5.59999999999991
9478,2.0,1.23,0,1.23,8.5,14,6.4,-7.185738,42.414548,2008,24.2,3,2.89999999999998
9479,2.35,0.45,0,0.45,5.2,5,4.7,-7.718837,43.206875,2008,22.4,1,1.39999999999998
9480,1.0,1.39,0,1.39,9.3,11,8.1,-7.625683,42.885455,2008,23.5,1,2.69999999999993
9481,1.0,1.45,0,1.45,8.4,1,2.5,-7.510501,42.786615,2008,9.3,0,3.89999999999998
9482,1.5,2.5,0,2.5,8.4,9,7.5,-7.092092,42.569596,2008,9.2,0,3.30000000000007
9483,1.7,1.38,0,1.38,6.2,3,11.4,-7.645106,42.877537,2008,13.3,1,6.59999999999991
9484,1.0,1.28,0,1.28,6.2,3,11.4,-7.613831,42.912697,2008,13.3,0,6.59999999999991
9485,2.5,1.41,0,1.41,8.2,4,10.0,-7.9643,42.06155,2008,18.4,3,7.80000000000007
9486,1.6,2.12,0,2.12,8.2,14,10.0,-7.170153,42.158302,2008,18.4,3,7.80000000000007
9487,1.84,1.2,0,1.2,8.2,7,10.0,-7.257749,41.894794,2008,18.4,1,7.80000000000007
9488,5.0,2.26,0,2.26,8.2,11,10.0,-8.221228,42.306346,2008,18.4,1,7.80000000000007
9489,3.0,2.0,0,2.0,8.2,18,10.0,-7.502805,42.216667,2008,18.4,0,7.80000000000007
9490,3.0,1.3,0,1.3,8.3,17,11.7,-7.159933,42.190172,2008,14.9,2,3.0
9491,1.5,1.0,0,1.0,8.3,5,11.7,-7.91726,41.904159,2008,14.9,1,3.0
9492,1.2,1.09,0,1.09,8.3,6,11.7,-7.220316,42.28801,2008,14.9,3,3.0
9493,3.0,0.5,0,0.5,8.3,10,11.7,-7.856762,42.064645,2008,14.9,0,3.0
9494,3.0,0.5,0,0.5,8.3,10,11.7,-7.838723,42.039778,2008,14.9,0,3.0
9495,3.5,1.21,0,1.21,8.3,8,11.7,-7.570877,42.370339,2008,14.9,0,3.0
9496,1.0,0.55,0,0.55,9.5,5,11.9,-6.904736,42.451954,2008,15.1,1,4.10000000000002
9497,2.3,1.5,0,1.5,9.5,21,11.9,-7.856946,42.125098,2008,15.1,2,4.10000000000002
9498,2.0,1.1,0,1.1,9.5,5,11.9,-7.168745,42.268673,2008,15.1,1,4.10000000000002
9499,10.0,2.0,0,2.0,9.5,9,11.9,-7.212068,41.975761,2008,15.1,2,4.10000000000002
9500,1.7,1.3,0,1.3,9.5,9,11.9,-7.37333,41.8799,2008,15.1,1,4.10000000000002
9501,2.0,2.31,0,2.31,9.5,5,11.9,-7.591379,41.921591,2008,15.1,1,4.10000000000002
9502,1.3,1.2,0,1.2,9.9,10,5.8,-8.023133,42.051448,2008,18.4,1,7.69999999999993
9503,3.0,1.4,0,1.4,9.9,14,5.8,-7.196653,42.155164,2008,18.4,0,7.69999999999993
9504,1.5,1.15,0,1.15,9.9,6,5.8,-7.935072,41.904551,2008,18.4,1,7.69999999999993
9505,5.5,2.31,0,2.31,9.9,6,5.8,-6.899901,42.465265,2008,18.4,2,7.69999999999993
9506,9.0,4.05,0,4.05,9.9,12,5.8,-7.221314,42.145462,2008,18.4,1,7.69999999999993
9507,1.1,0.55,0,0.55,9.9,11,5.8,-7.981968,42.033662,2008,18.4,1,7.69999999999993
9508,2.0,1.55,0,1.55,9.7,5,6.4,-7.18605,42.211923,2008,20.7,1,5.89999999999998
9509,1.3,1.1,0,1.1,9.7,5,6.4,-7.570695,41.919516,2008,20.7,0,5.89999999999998
9510,1.5,0.58,0,0.58,9.7,5,6.4,-7.550674,42.374778,2008,20.7,0,5.89999999999998
9511,2.0,1.25,0,1.25,9.7,5,6.4,-7.040326,42.152347,2008,20.7,0,5.89999999999998
9512,2.0,1.2,1,1.2,0.0,13,6.7,-8.156352,42.13893,2008,13.9,0,5.0
9513,2.0,2.32,1,2.32,0.0,16,6.7,-7.901191,42.049345,2008,13.9,2,5.0
9514,4.0,2.3,1,2.3,0.0,4,6.7,-7.190243,42.318681,2008,13.9,0,5.0
9515,2.3,2.15,0,2.15,7.2,6,6.7,-7.335524,41.858058,2008,22.7,1,7.39999999999998
9516,1.0,1.26,1,1.26,6.5,6,7.5,-7.635552,42.025131,2008,25.4,2,8.09999999999991
9517,2.52,1.26,0,1.26,10.5,8,11.7,-8.194714,42.414037,2008,17.9,1,4.5
9518,8.38,1.45,1,1.45,8.4,31,11.4,-7.682277,41.90028,2008,23.2,2,7.0
9519,1.5,0.5,0,0.5,11.1,11,6.7,-7.740606,41.925207,2008,26.8,1,7.0
9520,2.7,0.55,0,0.55,11.0,21,5.0,-7.235763,42.146784,2008,28.9,2,6.20000000000005
9521,6.0,2.1,0,2.1,11.0,13,5.0,-6.991611,42.183385,2008,28.9,2,6.20000000000005
9522,1.5,0.27,0,0.27,11.2,1,3.9,-7.183286,42.205233,2008,30.0,0,7.10000000000002
9523,1.0,1.5,0,1.5,11.2,5,3.9,-7.052314,42.201472,2008,30.0,0,7.10000000000002
9524,2.23,1.25,0,1.25,11.2,6,3.9,-7.217414,42.228293,2008,30.0,1,7.10000000000002
9525,8.0,2.4,0,2.4,11.2,14,3.9,-7.647765,41.888116,2008,30.0,3,7.10000000000002
9526,2.5,1.48,0,1.48,11.2,5,3.9,-7.580142,41.932369,2008,30.0,2,7.10000000000002
9527,1.0,0.51,0,0.51,11.2,4,3.9,-7.195877,42.24377,2008,30.0,0,7.10000000000002
9528,2.0,1.2,0,1.2,11.2,5,6.1,-7.002438,42.102116,2008,29.4,0,7.59999999999991
9529,10.0,1.58,0,1.58,11.2,13,6.1,-7.437918,42.235219,2008,29.4,3,7.59999999999991
9530,1.5,1.03,0,1.03,11.2,14,6.1,-8.118295,42.200805,2008,29.4,7,7.59999999999991
9531,5.0,2.43,0,2.43,11.2,18,6.1,-7.052423,42.114657,2008,29.4,2,7.59999999999991
9532,5.0,2.03,0,2.03,11.2,17,6.1,-7.161197,42.227162,2008,29.4,2,7.59999999999991
9533,1.5,1.2,0,1.2,11.2,5,6.1,-7.430103,42.363554,2008,29.4,1,7.59999999999991
9534,4.5,2.2,0,2.2,11.2,13,6.1,-7.080648,42.130911,2008,29.4,0,7.59999999999991
9535,2.0,2.27,0,2.27,11.2,6,6.1,-8.243517,42.298147,2008,29.4,1,7.59999999999991
9536,1.11,0.53,0,0.53,11.2,6,9.4,-7.928274,42.469403,2008,25.4,1,6.20000000000005
9537,4.0,1.51,0,1.51,11.2,9,9.4,-7.452523,42.368362,2008,25.4,0,6.20000000000005
9538,2.0,1.25,0,1.25,11.2,16,9.4,-7.44786,42.380672,2008,25.4,1,6.20000000000005
9539,3.0,1.16,0,1.16,11.2,9,9.4,-7.99826,42.051711,2008,25.4,2,6.20000000000005
9540,9.0,1.39,0,1.39,11.2,16,9.4,-7.54592,42.310209,2008,25.4,2,6.20000000000005
9541,1.3,1.55,0,1.55,11.2,9,9.4,-7.207125,42.17352,2008,25.4,0,6.20000000000005
9542,1.4,1.24,0,1.24,11.2,11,9.4,-8.183941,42.106004,2008,25.4,2,6.20000000000005
9543,1.1,1.24,0,1.24,11.2,6,9.4,-7.227627,42.18244,2008,25.4,0,6.20000000000005
9544,3.49,1.54,0,1.54,9.7,10,6.1,-7.211754,41.885576,2008,20.5,1,5.0
9545,2.5,1.09,0,1.09,10.3,5,4.4,-7.361824,42.31566,2008,26.5,0,3.30000000000007
9546,4.0,2.13,0,2.13,3.9,15,10.0,-7.214702,42.268624,2008,27.1,1,2.59999999999991
9547,1.01,1.05,0,1.05,3.9,5,10.0,-7.584747,41.884466,2008,27.1,0,2.59999999999991
9548,1.0,1.2,1,1.2,8.9,5,6.4,-7.498247,42.281136,2008,29.5,1,3.90000000000009
9549,1.37,1.27,0,1.27,12.6,17,6.1,-8.227133,42.244054,2008,37.8,6,5.70000000000005
9550,1.2,1.2,0,1.2,12.8,12,8.3,-7.728595,42.280427,2008,38.5,6,4.40000000000009
9551,1.2,0.51,0,0.51,12.8,18,8.3,-7.258764,42.074484,2008,38.5,1,4.40000000000009
9552,1.0,1.15,0,1.15,12.3,29,7.5,-7.726753,42.28155,2008,33.4,3,2.69999999999993
9553,1.0,1.1,0,1.1,12.3,12,7.5,-7.750608,42.129177,2008,33.4,5,2.69999999999993
9554,1.5,1.15,0,1.15,12.3,33,7.5,-8.218129,42.493685,2008,33.4,8,2.69999999999993
9555,3.0,3.14,0,3.14,2.3,21,7.5,-8.169322,42.447403,2008,28.2,4,3.19999999999993
9556,2.89,1.51,1,1.51,2.1,32,10.3,-7.99709,42.314331,2008,26.6,4,5.89999999999998
9557,2.17,1.11,0,1.11,11.0,18,7.8,-6.818686,42.431698,2008,28.4,2,2.0
9558,2.0,2.08,0,2.08,13.0,15,6.9,-6.859032,42.378885,2008,33.6,1,4.70000000000005
9559,2.4,1.15,1,1.15,1.6,12,12.5,-7.476464,41.906911,2008,28.3,2,6.60000000000002
9560,2.5,1.31,0,1.31,7.2,24,9.7,-7.539142,41.972626,2008,25.2,2,4.0
9561,3.5,1.3,0,1.3,9.5,27,8.6,-7.423636,41.854744,2008,27.5,5,2.70000000000005
9562,1.5,0.44,0,0.44,9.5,10,8.6,-7.924526,42.416143,2008,27.5,1,2.70000000000005
9563,3.5,2.4,0,2.4,10.7,15,7.5,-7.622604,41.934372,2008,31.2,2,6.29999999999995
9564,2.2,2.07,0,2.07,8.0,32,8.6,-6.875566,42.370863,2008,29.6,4,1.79999999999995
9565,2.5,1.37,0,1.37,8.0,16,8.6,-7.401762,41.849299,2008,29.6,2,1.79999999999995
9566,1.0,1.17,0,1.17,10.6,25,6.4,-7.646512,42.034051,2008,31.7,4,3.10000000000002
9567,1.0,0.59,1,0.59,10.9,1,8.1,-7.914688,41.907197,2008,37.5,2,4.0
9568,2.0,0.54,1,0.54,10.9,8,8.1,-7.829456,42.406395,2008,37.5,3,4.0
9569,3.0,1.48,1,1.48,10.9,21,8.1,-7.854062,42.246067,2008,37.5,3,4.0
9570,1.5,0.46,1,0.46,3.3,20,10.8,-7.333153,41.915935,2008,35.2,5,4.5
9571,1.5,0.59,0,0.59,3.4,30,8.9,-8.001587,42.233217,2008,25.9,3,3.0
9572,1.2,1.04,1,1.04,8.3,17,10.0,-7.271472,41.892804,2008,30.0,2,3.89999999999998
9573,1.13,1.14,0,1.14,10.8,18,4.7,-8.011772,41.962636,2008,29.0,6,3.20000000000005
9574,2.0,1.5,0,1.5,7.1,15,6.1,-7.514998,42.130034,2008,27.4,3,3.89999999999998
9575,3.0,2.2,0,2.2,7.1,26,6.1,-7.896087,42.499816,2008,27.4,3,3.89999999999998
9576,5.0,1.43,0,1.43,8.1,22,5.8,-7.153294,42.208555,2008,29.2,5,3.10000000000002
9577,2.5,1.2,0,1.2,6.0,17,7.5,-7.7433,42.082012,2008,32.6,4,5.69999999999993
9578,1.0,3.27,1,3.27,0.2,22,3.6,-6.818063,42.351501,2008,23.7,3,4.89999999999998
9579,1.0,0.57,0,0.57,10.2,1,6.4,-8.23786,42.310502,2008,28.2,7,3.5
9580,4.0,2.19,0,2.19,8.3,20,6.7,-7.158182,42.193765,2008,23.9,2,3.5
9581,2.5,1.14,0,1.14,8.3,17,6.7,-7.962902,42.568244,2008,23.9,3,3.5
9582,1.0,1.21,0,1.21,8.3,16,6.7,-7.959285,42.516807,2008,23.9,2,3.5
9583,3.0,2.07,0,2.07,5.6,11,8.1,-7.200931,42.133203,2008,21.4,3,3.70000000000005
9584,2.0,1.15,0,1.15,5.6,9,8.1,-7.922776,41.975417,2008,21.4,1,3.70000000000005
9585,1.5,0.45,0,0.45,9.5,14,8.9,-7.26968,42.227292,2008,20.8,1,4.0
9586,4.0,2.35,0,2.35,9.5,15,8.9,-8.170147,42.309158,2008,20.8,4,4.0
9587,3.5,2.05,0,2.05,6.9,27,6.1,-7.866756,42.12316,2008,22.6,5,5.20000000000005
9588,8.5,2.57,0,2.57,5.7,20,9.2,-8.046197,42.530135,2008,23.8,4,3.70000000000005
9589,2.0,0.44,0,0.44,9.7,13,4.2,-7.252645,42.069726,2008,27.8,3,5.80000000000007
9590,5.0,2.28,0,2.28,5.6,11,6.7,-6.794211,42.372532,2008,28.2,1,5.60000000000002
9591,1.02,1.03,0,1.03,6.1,19,5.3,-7.984149,42.350124,2008,24.8,2,3.29999999999995
9592,3.1,2.33,0,2.33,6.1,11,5.3,-6.894084,42.406191,2008,24.8,1,3.29999999999995
9593,9.7,2.09,0,2.09,7.1,33,3.9,-8.141179,42.478004,2008,26.3,5,3.0
9594,8.0,1.45,0,1.45,9.1,8,4.7,-7.025352,42.107286,2008,20.6,1,5.70000000000005
9595,1.5,0.48,0,0.48,6.9,12,3.3,-7.238962,42.283948,2008,24.0,1,5.30000000000007
9596,1.0,0.45,0,0.45,0.6,3,8.3,-7.27218,41.944772,2008,17.0,0,5.39999999999998
9597,1.05,1.12,1,1.12,0.5,7,3.3,-6.922996,42.398362,2008,14.2,0,7.10000000000002
9598,2.0,1.22,0,1.22,5.2,7,2.8,-7.674372,41.979861,2008,13.8,2,3.70000000000005
9599,1.21,2.5,0,2.5,5.0,4,2.8,-7.913579,41.924246,2008,10.7,1,4.5
9600,1.0,3.4,0,3.4,4.8,7,3.1,-8.038309,42.062005,2008,10.0,0,4.19999999999993
9601,2.0,2.5,0,2.5,4.8,3,3.1,-6.803439,42.374357,2008,10.0,0,4.19999999999993
9602,1.0,1.0,0,1.0,4.8,6,3.1,-8.056906,42.041805,2008,10.0,0,4.19999999999993
9603,2.07,0.25,0,0.25,6.8,3,6.1,-8.372552,42.659304,2008,15.4,0,2.29999999999995
9604,6.0,1.33,0,1.33,8.0,6,6.9,-8.031201,42.760101,2008,21.3,1,1.19999999999993
9605,4.0,1.12,0,1.12,8.0,9,6.7,-8.040726,42.836573,2008,19.8,3,4.20000000000005
9606,1.1,1.18,0,1.18,8.0,21,7.5,-7.897539,42.649017,2008,18.3,3,2.60000000000002
9607,1.44,2.27,0,2.27,8.0,14,7.5,-8.348292,42.276212,2008,18.3,1,2.60000000000002
9608,1.5,0.35,0,0.35,8.1,8,6.4,-8.473505,42.302513,2008,16.8,0,3.29999999999995
9609,4.17,2.05,0,2.05,8.1,16,5.6,-8.379461,42.620897,2008,18.2,2,3.20000000000005
9610,3.0,2.06,0,2.06,8.1,28,5.6,-8.557743,42.130056,2008,18.2,3,3.20000000000005
9611,2.86,2.09,0,2.09,7.7,13,6.4,-8.402367,42.580763,2008,19.5,2,2.0
9612,1.2,1.42,1,1.42,1.6,6,11.1,-8.361348,42.597526,2008,18.5,1,4.10000000000002
9613,2.1,2.22,1,2.22,1.6,13,11.1,-8.148778,42.774579,2008,18.5,2,4.10000000000002
